Sorszám,szó,hossz
5095,helyreforraszt,14
5096,helyreigazítás,14
5097,helyreigazodik,14
5098,helyreköltözik,14
5099,helyreráncigál,14
5100,helyrevergődik,14
5101,helytelenkedik,14
5102,helyzetkomikum,14
5103,hervadhatatlan,14
5104,heterózishatás,14
5105,higanygőzlámpa,14
5106,higroszkopikus,14
5107,hintapolitikus,14
5108,hiperrealizmus,14
5109,hírlapirodalom,14
5110,hírlaptudósító,14
5111,hitelátruházás,14
5112,hitelszervezet,14
5113,hivatalvesztés,14
5114,hivatalviselés,14
5115,hold-expedíció,14
5116,hólyagbántalom,14
5117,homlokegyenest,14
5118,homlokráncolás,14
5119,horganylemezes,14
5120,hormontermelés,14
5121,horogkeresztes,14
5122,horzsolásszerű,14
5123,hozományvadász,14
5124,hozzábiggyeszt,14
5125,hozzábilincsel,14
5126,hozzácsepegtet,14
5127,hozzádörgölőik,14
5128,hozzáemelkedik,14
5129,hozzáérlelődik,14
5130,hozzáerősített,14
5131,hozzáerőszakol,14
5132,hozzáesztergál,14
5133,hozzáfényképez,14
5134,hozzáfinomodik,14
5135,hozzáfurakodik,14
5136,hozzáfutamodik,14
5137,hozzágöngyölít,14
5138,hozzágyűjtöget,14
5139,hozzáigazítgat,14
5140,hozzáillesztés,14
5141,hozzáimádkozik,14
5142,hozzákapcsolás,14
5143,hozzákeresztez,14
5144,hozzákeveredés,14
5145,hozzákeveredik,14
5146,hozzákonstruál,14
5147,hozzáköltöztet,14
5148,hozzákuporodik,14
5149,hozzálopakodik,14
5150,hozzámelegedik,14
5151,hozzáméricskél,14
5152,hozzánövekszik,14
5153,hozzápasszíroz,14
5154,hozzáragasztat,14
5155,hozzásötétedik,14
5156,hozzászabályoz,14
5157,hozzászegecsel,14
5158,hozzászerkeszt,14
5159,hozzászoktatás,14
5160,hozzávetőleges,14
5161,hozzáviszonyul,14
5162,hölgyversenyző,14
5163,hulladékgyűjtő,14
5164,hulladéklerakó,14
5165,húsvétvasárnap,14
5166,húzószilárdság,14
5167,hüvelykszorító,14
5168,hadifelszerelés,15
5169,hadifogolycsere,15
5170,hadifogolytábor,15
5171,hadigazdálkodás,15
5172,hadikommunizmus,15
5173,haditengerészet,15
5174,haditörvényszék,15
5175,hadkiegészítési,15
5176,hadseregcsoport,15
5177,hadügyminiszter,15
5178,hagyományozódik,15
5179,halálveszedelem,15
5180,hálanyilvánítás,15
5181,halaszthatatlan,15
5182,hallgatólagosan,15
5183,hallócsontocska,15
5184,halotthamvasztó,15
5185,halszálkamintás,15
5186,hangosanbeszélő,15
5187,hangstatisztika,15
5188,hangsúlyozatlan,15
5189,hangyaszorgalom,15
5190,hármasszövetség,15
5191,harmonikanadrág,15
5192,háromhetenkénti,15
5193,háromszínnyomás,15
5194,használhatatlan,15
5195,haszonmegosztás,15
5196,hatalomtudomány,15
5197,határerődítmény,15
5198,határkiigazítás,15
5199,határozatlanság,15
5200,hátrabrillantin,15
5201,hátracsavarodik,15
5202,hátraereszkedik,15
5203,hátrahelyeződik,15
5204,hátrakanyarodik,15
5205,hátrakényszerít,15
5206,hátrakunkorodik,15
5207,hátranyomakodik,15
5208,hátrapenderedik,15
5209,hátrapillantgat,15
5210,hátratántorodik,15
5211,hátravitorlázik,15
5212,hatványfüggvény,15
5213,hazagondolkodik,15
5214,hazahurcolkodik,15
5215,hazajelentkezik,15
5216,hazakéredzkedik,15
5217,hazaköltözködik,15
5218,hazamerészkedik,15
5219,házasságszerzés,15
5220,hazaszáguldozik,15
5221,hazatapogatózik,15
5222,hazatáviratozik,15
5223,hazazötykölődik,15
5224,helybenhagyólag,15
5225,helyettesítődik,15
5226,helyreállítódik,15
5227,helyreheveredik,15
5228,helyreparancsol,15
5229,helyrevánszorog,15
5230,helytartótanács,15
5231,helyváltoztatás,15
5232,helyzetjelentés,15
5233,heteroszexuális,15
5234,hidroxilcsoport,15
5235,híradástechnika,15
5236,hirdetővállalat,15
5237,hírszolgáltatás,15
5238,hitelkedvezmény,15
5239,hivatalnokember,15
5240,hivatásszeretet,15
5241,hólabdarendszer,15
5242,holdfogyatkozás,15
5243,homoszexualitás,15
5244,hozzáábrándozik,15
5245,hozzáalkalmazás,15
5246,hozzábarátkozik,15
5247,hozzácsempészik,15
5248,hozzádörgölődik,15
5249,hozzádörgölőzik,15
5250,hozzáfényesedik,15
5251,hozzáfiatalodik,15
5252,hozzáformálódik,15
5253,hozzáhangolódik,15
5254,hozzákanyarodik,15
5255,hozzákényszerít,15
5256,hozzákészülődik,15
5257,hozzákívánkozik,15
5258,hozzálopózkodik,15
5259,hozzányomakodik,15
5260,hozzápréselődik,15
5261,hozzászámítódik,15
5262,hozzátrösztösít,15
5263,hozzáügyeskedik,15
5264,hőmérsékletbeli,15
5265,hulladékenergia,15
5266,hurráoptimizmus,15
5267,huszárrostélyos,15
5268,hadifogoly-tábor,16
5269,haditengerészeti,16
5270,hadkötelezettség,16
5271,hadseregszállító,16
5272,hadseregtábornok,16
5273,hajszálcsövesség,16
5274,hajszálhasogatás,16
5275,halottbúcsúztató,16
5276,halotthamvasztás,16
5277,halottvirrasztás,16
5278,hangversenyiroda,16
5279,hangversenykörút,16
5280,harmincesztendős,16
5281,háromszögvonalzó,16
5282,hártyásszárnyúak,16
5283,hasonlíthatatlan,16
5284,használatbavétel,16
5285,hasznavehetetlen,16
5286,haszonrészesedés,16
5287,haszontalankodik,16
5288,hatalomgyakorlás,16
5289,határozathozatal,16
5290,hátrabukfencezik,16
5291,hátrahelyezkedik,16
5292,hátramaradottság,16
5293,hátrasettenkedik,16
5294,hátratámaszkodik,16
5295,hazakényszeredik,16
5296,hazakerékpározik,16
5297,házasságszédelgő,16
5298,hazaszállingózik,16
5299,hazatranszportál,16
5300,hazavillamosozik,16
5301,hebehurgyáskodik,16
5302,hegesztőpisztoly,16
5303,helymeghatározás,16
5304,helyreállíttatik,16
5305,helyzetmegítélés,16
5306,hengerűrtartalom,16
5307,hermafroditizmus,16
5308,hidegmegmunkálás,16
5309,hidrogén-peroxid,16
5310,higanymilliméter,16
5311,hírösszefoglalás,16
5312,hitelszövetkezet,16
5313,hivatásszervezet,16
5314,hormonkészítmény,16
5315,hozzácsatlakozik,16
5316,hozzácsiszolódik,16
5317,hozzácsontosodik,16
5318,hozzádigitalizál,16
5319,hozzádörgölődzik,16
5320,hozzádörzsölődik,16
5321,hozzáférhetetlen,16
5322,hozzáfüggesztett,16
5323,hozzágömbölyödik,16
5324,hozzáilleszkedik,16
5325,hozzákapcsolódik,16
5326,hozzámisztifikál,16
5327,hozzászerveződik,16
5328,hozzátámaszkodik,16
5329,hörcsögtermészet,16
5330,hungarocentrikus,16
5331,húsz-harmincéves,16
5332,hűségnyilatkozat,16
5333,hadtestparancsnok,17
5334,hagyománytisztelő,17
5335,halászszövetkezet,17
5336,halottbúcsúztatás,17
5337,hangulatvilágítás,17
5338,hangversenykalauz,17
5339,hangversenymester,17
5340,hangzóilleszkedés,17
5341,harmad-negyedéves,17
5342,határozatképtelen,17
5343,határozatlankodik,17
5344,hátgerincferdülés,17
5345,hátgerincsorvadás,17
5346,házasságközvetítő,17
5347,házasságszédelgés,17
5348,hazaszállítmányoz,17
5349,helyrehozhatatlan,17
5350,helyzetismertetés,17
5351,helyzetmagyarázat,17
5352,heteróziskukorica,17
5353,hidrometeorológia,17
5354,hivatalnokkormány,17
5355,hivatalnokoskodik,17
5356,hivatalnokszellem,17
5357,homlokzatkiképzés,17
5358,hordalékmennyiség,17
5359,hosszabb-rövidebb,17
5360,hozzáalacsonyodik,17
5361,hozzáfüggeszkedik,17
5362,hozzásekélyesedik,17
5363,hozzászállingózik,17
5364,hozzátörleszkedik,17
5365,hadügyminisztérium,18
5366,hangversenyzongora,18
5367,hashártyagyulladás,18
5368,hazakíváncsiskodik,18
5369,házasságközvetítés,18
5370,házmester-házaspár,18
5371,helyzetkiértékelés,18
5372,hozzáalkalmazkodik,18
5373,hangverseny-zenekar,19
5374,hozzáférhetetlenség,19
5375,hozzákapcsolódhatik,19
5376,hadosztályparancsnok,20
5377,homloküreg-gyulladás,20
5378,hőmérséklet-változás,20
5379,hőmérséklet-ingadozás,21
5380,hadifogoly-szállítmány,22
5381,új,2
5382,úr,2
5383,út,2
5384,úz,2
5385,úgy,3
5386,úri,3
5387,úti,3
5388,újév,4
5389,újít,4
5390,újul,4
5391,úrék,4
5392,úrfi,4
5393,úrnő,4
5394,úszó,4
5395,útőr,4
5396,úzus,4
5397,újbor,5
5398,újdon,5
5399,újévi,5
5400,újító,5
5401,újjá-,5
5402,újkor,5
5403,újonc,5
5404,újráz,5
5405,újság,5
5406,újult,5
5407,úrbér,5
5408,úrias,5
5409,úrinő,5
5410,úszás,5
5411,úszik,5
5412,útadó,5
5413,útfél,5
5414,útifű,5
5415,útjai,5
5416,útsáv,5
5417,útvám,5
5418,újhold,6
5419,újítás,6
5420,újjáél,6
5421,újjáír,6
5422,újkori,6
5423,újmise,6
5424,újmódi,6
5425,újnáci,6
5426,újraad,6
5427,újraás,6
5428,újraél,6
5429,újraér,6
5430,újraír,6
5431,újranő,6
5432,újraüt,6
5433,újulat,6
5434,úrbéri,6
5435,úrféle,6
5436,úszkál,6
5437,úszómű,6
5438,úszónő,6
5439,úszóöv,6
5440,úszótű,6
5441,úsztat,6
5442,útárok,6
5443,útmérő,6
5444,útpart,6
5445,útrész,6
5446,útszél,6
5447,úttest,6
5448,úttörő,6
5449,úgyhogy,7
5450,úgymint,7
5451,úgymond,7
5452,újezüst,7
5453,újfajta,7
5454,újgazda,7
5455,újgörög,7
5456,újhodik,7
5457,újjáért,7
5458,újjáfed,7
5459,újjáönt,7
5460,újjásző,7
5461,újlatin,7
5462,újoncoz,7
5463,újpesti,7
5464,újraajz,7
5465,újraáld,7
5466,újradob,7
5467,újraedz,7
5468,újraért,7
5469,újrafed,7
5470,újrafen,7
5471,újrafon,7
5472,újrafőz,7
5473,újrafúj,7
5474,újrafúr,7
5475,újrafut,7
5476,újrafűt,7
5477,újrafűz,7
5478,újrahív,7
5479,újrahúz,7
5480,újrajár,7
5481,újrajön,7
5482,újraken,7
5483,újrakér,7
5484,újraköt,7
5485,újralát,7
5486,újramér,7
5487,újramos,7
5488,újraműt,7
5489,újranéz,7
5490,újraold,7
5491,újraolt,7
5492,újraölt,7
5493,újraönt,7
5494,újrarág,7
5495,újrarak,7
5496,újrarúg,7
5497,újrasüt,7
5498,újrasző,7
5499,újratár,7
5500,újratöm,7
5501,újratör,7
5502,újravág,7
5503,újravés,7
5504,újravet,7
5505,újravív,7
5506,újravon,7
5507,újrazár,7
5508,újromán,7
5509,újságol,7
5510,újságos,7
5511,újszerű,7
5512,úrdolga,7
5513,úrforma,7
5514,úrhölgy,7
5515,úrilány,7
5516,úristen,7
5517,úriszék,7
5518,úrleány,7
5519,úrlovas,7
5520,úrnapja,7
5521,úszóláb,7
5522,úsztató,7
5523,útépítő,7
5524,úthossz,7
5525,útilapu,7
5526,útirajz,7
5527,útirány,7
5528,útitárs,7
5529,útiterv,7
5530,útjelző,7
5531,útlevél,7
5532,útpadka,7
5533,útpálya,7
5534,útszéli,7
5535,úttalan,7
5536,útvonal,7
5537,újbarokk,8
5538,újbeszél,8
5539,újdonság,8
5540,újgazdag,8
5541,újhagyma,8
5542,újjáavat,8
5543,újjáéled,8
5544,újjáépít,8
5545,újjáépül,8
5546,újjáfest,8
5547,újjákezd,8
5548,újjákölt,8
5549,újjászül,8
5550,újjátesz,8
5551,újmagyar,8
5552,újoncidő,8
5553,újraáraz,8
5554,újraavat,8
5555,újrabont,8
5556,újradönt,8
5557,újraéget,8
5558,újraéled,8
5559,újraélez,8
5560,újraélve,8
5561,újraemel,8
5562,újraépít,8
5563,újraépül,8
5564,újraerez,8
5565,újraérez,8
5566,újrafagy,8
5567,újrafest,8
5568,újraforr,8
5569,újrafutó,8
5570,újragyúl,8
5571,újragyúr,8
5572,újrahajt,8
5573,újrahall,8
5574,újrahány,8
5575,újraidéz,8
5576,újraírat,8
5577,újraítél,8
5578,újrakelt,8
5579,újrakezd,8
5580,újrakölt,8
5581,újraküld,8
5582,újrament,8
5583,újramond,8
5584,újranemz,8
5585,újranyel,8
5586,újranyit,8
5587,újranyom,8
5588,újraoszt,8
5589,újraszab,8
5590,újraszed,8
5591,újraszít,8
5592,újraszül,8
5593,újraszűr,8
5594,újratölt,8
5595,újravált,8
5596,újravarr,8
5597,újravesz,8
5598,újsághír,8
5599,újságíró,8
5600,újságlap,8
5601,úrhatnám,8
5602,úriember,8
5603,úrigomba,8
5604,úriszoba,8
5605,úrvezető,8
5606,úszásnem,8
5607,úszódaru,8
5608,úszódokk,8
5609,úszógumi,8
5610,úszóruha,8
5611,úszótalp,8
5612,útbiztos,8
5613,útelzáró,8
5614,útépítés,8
5615,úthenger,8
5616,útikönyv,8
5617,útitáska,8
5618,útjelzés,8
5619,útkanyar,8
5620,útkaparó,8
5621,útkereső,8
5622,útkövező,8
5623,útleírás,8
5624,útlezáró,8
5625,útmester,8
5626,útmutató,8
5627,útonálló,8
5628,útravaló,8
5629,útvesztő,8
5630,újdonatúj,9
5631,újdondász,9
5632,újdonsült,9
5633,újjáalkot,9
5634,újjáébred,9
5635,újjáéltet,9
5636,újjáfarag,9
5637,újjáindít,9
5638,újjáindul,9
5639,újjájavít,9
5640,újjánevel,9
5641,újjáötvöz,9
5642,újjápucol,9
5643,újjáterem,9
5644,újjáültet,9
5645,újjáválik,9
5646,újkrumpli,9
5647,újonctárs,9
5648,újraácsol,9
5649,újraáldoz,9
5650,újraalkot,9
5651,újraállít,9
5652,újraáztat,9
5653,újrabékül,9
5654,újrabélel,9
5655,újrabírál,9
5656,újracímez,9
5657,újracitál,9
5658,újradanol,9
5659,újradarál,9
5660,újradobog,9
5661,újradúsít,9
5662,újraébred,9
5663,újraérint,9
5664,újraesket,9
5665,újrafakad,9
5666,újrafalaz,9
5667,újrafarag,9
5668,újrafásít,9
5669,újrafedez,9
5670,újrafeled,9
5671,újrafésül,9
5672,újraforog,9
5673,újrafotóz,9
5674,újrafugáz,9
5675,újrafüvez,9
5676,újragépel,9
5677,újragőzöl,9
5678,újragumiz,9
5679,újragyárt,9
5680,újragyújt,9
5681,újrahevít,9
5682,újrahúroz,9
5683,újraindít,9
5684,újraindul,9
5685,újraízlel,9
5686,újraizzít,9
5687,újrajavít,9
5688,újrajelez,9
5689,újrajelöl,9
5690,újraképez,9
5691,újrakeres,9
5692,újrakerít,9
5693,újrakever,9
5694,újrakezel,9
5695,újrakiált,9
5696,újrakódol,9
5697,újrakötöz,9
5698,újrakövez,9
5699,újraközöl,9
5700,újrakreál,9
5701,újrakutat,9
5702,újralapít,9
5703,újralapoz,9
5704,újralécez,9
5705,újramásol,9
5706,újramázol,9
5707,újramerít,9
5708,újramesél,9
5709,újrametsz,9
5710,újramímel,9
5711,újramixel,9
5712,újramozog,9
5713,újraművel,9
5714,újranádaz,9
5715,újranevel,9
5716,újranevez,9
5717,újranősül,9
5718,újranyújt,9
5719,újraoktat,9
5720,újraólmoz,9
5721,újraoltás,9
5722,újraoltat,9
5723,újraolvad,9
5724,újraolvas,9
5725,újraöntet,9
5726,újraötvöz,9
5727,újrapácol,9
5728,újrapakol,9
5729,újrapótol,9
5730,újrarepít,9
5731,újrasérül,9
5732,újrasorol,9
5733,újrasoroz,9
5734,újrasűrít,9
5735,újratagol,9
5736,újratákol,9
5737,újratalál,9
5738,újratámad,9
5739,újratanít,9
5740,újratanul,9
5741,újratelít,9
5742,újratemet,9
5743,újraterem,9
5744,újraterít,9
5745,újratojik,9
5746,újratömít,9
5747,újratöröl,9
5748,újraugrik,9
5749,újraúszik,9
5750,újraültet,9
5751,újravakol,9
5752,újravázol,9
5753,újravégez,9
5754,újravéset,9
5755,újravetít,9
5756,újravitat,9
5757,újságárus,9
5758,újságcikk,9
5759,újságírás,9
5760,újszülött,9
5761,úrasszony,9
5762,úrasztala,9
5763,úrvacsora,9
5764,úszójelző,9
5765,úszóképes,9
5766,úszólecke,9
5767,úszósapka,9
5768,úszósport,9
5769,úszótempó,9
5770,úszótrikó,9
5771,útburkoló,9
5772,útcsináló,9
5773,útelzárás,9
5774,útforduló,9
5775,úthálózat,9
5776,útibőrönd,9
5777,útikalauz,9
5778,útipatika,9
5779,útiszámla,9
5780,útitársnő,9
5781,útjavítás,9
5782,útkövezés,9
5783,útmutatás,9
5784,útonállás,9
5785,útszakasz,9
5786,úttorlasz,9
5787,úttörőing,9
5788,úttörőőrs,9
5789,úttörőraj,9
5790,útvesztés,9
5791,újburgonya,10
5792,újesztendő,10
5793,újfasiszta,10
5794,újjáalakít,10
5795,újjáalakul,10
5796,újjáalapít,10
5797,újjácsinál,10
5798,újjáéleszt,10
5799,újjáépítés,10
5800,újjáformál,10
5801,újjágondol,10
5802,újjárajzol,10
5803,újjárendez,10
5804,újjászemez,10
5805,újjászerez,10
5806,újjáteremt,10
5807,újjátermel,10
5808,újjátervez,10
5809,újraalakít,10
5810,újraalakul,10
5811,újraalapít,10
5812,újraalapoz,10
5813,újrabecsül,10
5814,újrabeszél,10
5815,újraboltoz,10
5816,újraboncol,10
5817,újraborsoz,10
5818,újraburkol,10
5819,újracímkéz,10
5820,újracsavar,10
5821,újracserél,10
5822,újracserez,10
5823,újracsinál,10
5824,újracsomóz,10
5825,újradereng,10
5826,újradíszít,10
5827,újradukkóz,10
5828,újraelemez,10
5829,újraéleszt,10
5830,újraemészt,10
5831,újraénekel,10
5832,újraenyvez,10
5833,újraerősít,10
5834,újraészlel,10
5835,újraeszmél,10
5836,újrafaggat,10
5837,újrafajzik,10
5838,újrafektet,10
5839,újrafényez,10
5840,újrafércel,10
5841,újrafertőz,10
5842,újrafestet,10
5843,újrafeszít,10
5844,újrafoglal,10
5845,újrafoltoz,10
5846,újrafordít,10
5847,újrafordul,10
5848,újraforgat,10
5849,újraformál,10
5850,újraformáz,10
5851,újraforral,10
5852,újrafundál,10
5853,újrafuttat,10
5854,újrafürdet,10
5855,újragombol,10
5856,újragondol,10
5857,újragyaláz,10
5858,újrahangol,10
5859,újrahantol,10
5860,újrahelyez,10
5861,újraidőzít,10
5862,újraigazít,10
5863,újraigazol,10
5864,újraíródik,10
5865,újrajegyez,10
5866,újrakarcol,10
5867,újraképzel,10
5868,újrakérdez,10
5869,újrakészít,10
5870,újrakezdet,10
5871,újraklónoz,10
5872,újrakóstol,10
5873,újraköttet,10
5874,újrakrétáz,10
5875,újralakkoz,10
5876,újralángol,10
5877,újralendít,10
5878,újralendül,10
5879,újralistáz,10
5880,újralobban,10
5881,újramászik,10
5882,újrameszel,10
5883,újramintáz,10
5884,újramunkál,10
5885,újramutató,10
5886,újranagyít,10
5887,újranyílik,10
5888,újranyomat,10
5889,újranyomta,10
5890,újraolajoz,10
5891,újraosztat,10
5892,újraoxidál,10
5893,újrapadlóz,10
5894,újrapárzik,10
5895,újraperget,10
5896,újrapontoz,10
5897,újrapostáz,10
5898,újraprésel,10
5899,újrapróbál,10
5900,újrarajzik,10
5901,újrarajzol,10
5902,újrarendel,10
5903,újrarendez,10
5904,újrarögzít,10
5905,újrarögzül,10
5906,újrasarjad,10
5907,újrasorsol,10
5908,újrasúlyoz,10
5909,újraszámít,10
5910,újraszámol,10
5911,újraszámoz,10
5912,újraszárít,10
5913,újraszavaz,10
5914,újraszerel,10
5915,újraszeret,10
5916,újraszerez,10
5917,újraszínez,10
5918,újraszokik,10
5919,újraszoroz,10
5920,újratankol,10
5921,újratáplál,10
5922,újratársul,10
5923,újrateremt,10
5924,újraterhel,10
5925,újratermel,10
5926,újratervez,10
5927,újratombol,10
5928,újratöltet,10
5929,újratördel,10
5930,újraütemez,10
5931,újraüvegez,10
5932,újravagdos,10
5933,újravágyik,10
5934,újravállal,10
5935,újravarrat,10
5936,újravérzik,10
5937,újraveszik,10
5938,újrazöldül,10
5939,újrazsíroz,10
5940,újságcsomó,10
5941,újságírónő,10
5942,újságpapír,10
5943,újszerűség,10
5944,úriasszony,10
5945,úszóbajnok,10
5946,úszódressz,10
5947,úszóhártya,10
5948,úszóhólyag,10
5949,úszómester,10
5950,úszónadrág,10
5951,úszószárny,10
5952,útbaigazít,10
5953,útburkolat,10
5954,útcsinálás,10
5955,útelágazás,10
5956,útiköltség,10
5957,útimarsall,10
5958,útszűkület,10
5959,úttisztító,10
5960,úttorkolat,10
5961,úttörőruha,10
5962,úgynevezett,11
5963,újjáalkotás,11
5964,újjáébreszt,11
5965,újjáegyesít,11
5966,újjáélénkít,11
5967,újjáépíttet,11
5968,újjáértékel,11
5969,újjászentel,11
5970,újjászenved,11
5971,újjászervez,11
5972,újjátelepít,11
5973,újjátelepül,11
5974,újjáválaszt,11
5975,újjázsendül,11
5976,újraábrázol,11
5977,újraaknásít,11
5978,újraaktivál,11
5979,újraálmodik,11
5980,újraaranyoz,11
5981,újraárverez,11
5982,újraauditál,11
5983,újrabádogoz,11
5984,újrabetonoz,11
5985,újrabútoroz,11
5986,újracsempéz,11
5987,újracsiszol,11
5988,újracsócsál,11
5989,újradagaszt,11
5990,újradelegál,11
5991,újraébreszt,11
5992,újraegészül,11
5993,újraegyesít,11
5994,újraegyesül,11
5995,újraélénkül,11
5996,újraépíttet,11
5997,újraerdősít,11
5998,újraerjeszt,11
5999,újraérkezik,11
6000,újraerőltet,11
6001,újraértékel,11
6002,újraértesít,11
6003,újrafinomít,11
6004,újrafolytat,11
6005,újrafrissít,11
6006,újrafüvesít,11
6007,újragenerál,11
6008,újragyártat,11
6009,újragyorsít,11
6010,újragyorsul,11
6011,újragyullad,11
6012,újrahallgat,11
6013,újrahasznál,11
6014,újrahatárol,11
6015,újrahatároz,11
6016,újrahegeszt,11
6017,újrahonosít,11
6018,újrahonosul,11
6019,újrahőkezel,11
6020,újraigényel,11
6021,újrailleszt,11
6022,újraindexel,11
6023,újraiskoláz,11
6024,újraismétel,11
6025,újraivarzik,11
6026,újrajátszás,11
6027,újrajátszat,11
6028,újrajátszik,11
6029,újrajavasol,11
6030,újrajelenít,11
6031,újrajelölte,11
6032,újrajogosít,11
6033,újrakábelez,11
6034,újrakapcsol,11
6035,újraképesít,11
6036,újrakeretez,11
6037,újrakésztet,11
6038,újrakohósít,11
6039,újrakoronáz,11
6040,újrakönyvel,11
6041,újraköszönt,11
6042,újrakötelez,11
6043,újrakötődik,11
6044,újrakulcsol,11
6045,újralátogat,11
6046,újralemezel,11
6047,újralétesít,11
6048,újralétesül,11
6049,újralobbant,11
6050,újramelegít,11
6051,újraméretez,11
6052,újraminősít,11
6053,újramódosít,11
6054,újramosogat,11
6055,újraműködik,11
6056,újranépesít,11
6057,újranépesül,11
6058,újranöveszt,11
6059,újranyergel,11
6060,újranyomtat,11
6061,újraoldódik,11
6062,újraolvaszt,11
6063,újraömleszt,11
6064,újrapárosít,11
6065,újrapépesít,11
6066,újrapolíroz,11
6067,újrapúderoz,11
6068,újraragaszt,11
6069,újrarakódik,11
6070,újraserkent,11
6071,újrasimogat,11
6072,újrastartol,11
6073,újrasugároz,11
6074,újraszállít,11
6075,újraszámlál,11
6076,újraszemlél,11
6077,újraszentel,11
6078,újraszervez,11
6079,újraszintez,11
6080,újraszurkál,11
6081,újratanúsít,11
6082,újratapétáz,11
6083,újratapogat,11
6084,újratárgyal,11
6085,újratataroz,11
6086,újratelepít,11
6087,újratelepül,11
6088,újratesztel,11
6089,újratételez,11
6090,újratisztáz,11
6091,újratisztít,11
6092,újratoboroz,11
6093,újratőkésít,11
6094,újratömörít,11
6095,újraüdvözül,11
6096,újraválaszt,11
6097,újraválogat,11
6098,újravásárol,11
6099,újraviaszol,11
6100,újravizesít,11
6101,újravizsgál,11
6102,újrazáródik,11
6103,újságkioszk,11
6104,újságlepedő,11
6105,újságolvasó,11
6106,újságosbódé,11
6107,újszövetség,11
6108,úrhatnámság,11
6109,úszócsarnok,11
6110,úszóhártyás,11
6111,úszómedence,11
6112,úszóverseny,11
6113,útegyengető,11
6114,úthasználat,11
6115,úttörőtábor,11
6116,úttörővasút,11
6117,útviszonyok,11
6118,újjáéleződik,12
6119,újjáértelmez,12
6120,újjáfejleszt,12
6121,újjáfogalmaz,12
6122,újjáformálás,12
6123,újjáképződik,12
6124,újjászövegez,12
6125,újjászületés,12
6126,újjászületik,12
6127,újjáteremtés,12
6128,újjáteremtet,12
6129,újjátestesül,12
6130,újjávarázsol,12
6131,újkeresztény,12
6132,újoncállítás,12
6133,újraalkalmaz,12
6134,újraapplikál,12
6135,újraazonosít,12
6136,újrabizonyít,12
6137,újracsavaroz,12
6138,újracserepez,12
6139,újracsomagol,12
6140,újracsövezik,12
6141,újracsutakol,12
6142,újradefiniál,12
6143,újradeklarál,12
6144,újradermeszt,12
6145,újradolgozik,12
6146,újraegyeztet,12
6147,újraélesedik,12
6148,újraelevenít,12
6149,újraéleződik,12
6150,újraerősödik,12
6151,újraértelmez,12
6152,újraexportál,12
6153,újrafagyaszt,12
6154,újrafedeztet,12
6155,újrafejleszt,12
6156,újrafejlődik,12
6157,újrafelvétel,12
6158,újrafényesít,12
6159,újrafestékez,12
6160,újrafilmesít,12
6161,újrafogalmaz,12
6162,újrafókuszál,12
6163,újrafolyósít,12
6164,újraformálás,12
6165,újraformuláz,12
6166,újraforraszt,12
6167,újrafurnéroz,12
6168,újragerjeszt,12
6169,újragyúródik,12
6170,újrahajtogat,12
6171,újrahengerel,12
6172,újrahüvelyez,12
6173,újraigazodik,12
6174,újraimportál,12
6175,újraintegrál,12
6176,újraiparosít,12
6177,újrajelöltet,12
6178,újrakalibrál,12
6179,újrakalkulál,12
6180,újrakárpitoz,12
6181,újraképződik,12
6182,újrakérődzik,12
6183,újrakezdődik,12
6184,újrakombinál,12
6185,újrakompilál,12
6186,újrakomponál,12
6187,újrakontíroz,12
6188,újrakovácsol,12
6189,újraköszörül,12
6190,újraközvetít,12
6191,újralélegzik,12
6192,újraleltároz,12
6193,újralyukaszt,12
6194,újramagyaráz,12
6195,újramalteroz,12
6196,újramérlegel,12
6197,újramodellez,12
6198,újramontíroz,12
6199,újranedvesít,12
6200,újraolvasgat,12
6201,újraolvastat,12
6202,újraorientál,12
6203,újraosztódik,12
6204,újraosztogat,12
6205,újraöltöztet,12
6206,újrapalackoz,12
6207,újrapályázik,12
6208,újraparkosít,12
6209,újrapótlódik,12
6210,újraprodukál,12
6211,újrapublikál,12
6212,újrarandizik,12
6213,újrarealizál,12
6214,újrarügyezik,12
6215,újrasamottoz,12
6216,újrasarjaszt,12
6217,újraszámfejt,12
6218,újraszaporít,12
6219,újraszavazta,12
6220,újraszennyez,12
6221,újraszigetel,12
6222,újraszkennel,12
6223,újraszövegez,12
6224,újraszövődik,12
6225,újraszületik,12
6226,újratamponál,12
6227,újrateljesít,12
6228,újraterjeszt,12
6229,újratérképez,12
6230,újratermelés,12
6231,újratermeszt,12
6232,újratestesül,12
6233,újratovábbít,12
6234,újratöltődés,12
6235,újratöltődik,12
6236,újratörténik,12
6237,újraválaszol,12
6238,újravarázsol,12
6239,újravemhesül,12
6240,újravirágzik,12
6241,újságkihordó,12
6242,újságkivágás,12
6243,újságpapiros,12
6244,újságpapíros,12
6245,úrfelmutatás,12
6246,útbaigazítás,12
6247,útfenntartás,12
6248,útjelzőtábla,12
6249,útkanyarulat,12
6250,úttörőcsapat,12
6251,úttörővezető,12
6252,újítómozgalom,13
6253,újjáépítkezik,13
6254,újjászabályoz,13
6255,újjászerkeszt,13
6256,újjászervezés,13
6257,újjászülemlik,13
6258,újjászületett,13
6259,újjáválasztat,13
6260,újraaktivizál,13
6261,újraállamosít,13
6262,újraállványoz,13
6263,újraáramoltat,13
6264,újraartikulál,13
6265,újraaszfaltoz,13
6266,újrabarkácsol,13
6267,újraböngészik,13
